tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
570287210219606016,negative,1.0,Customer Service Issue,1.0,Delta,na,_carolion,na,0,@JetBlue I had to call back five times to get someone on the phone who knew what they were doing. By that time my getaway went up by $200.,na,2015-02-24 10:20:40 -0800,na,Quito
570284988224008192,negative,1.0,Flight Booking Problems,0.6985,Delta,na,cmcook,na,0,@JetBlue Are there really no flights from the Bay Area to Chicago anymore? Lame. So lame.,na,2015-02-24 10:11:51 -0800,In Oakland; Hoosier at heart,Pacific Time (US & Canada)
570284840752427008,negative,1.0,Flight Booking Problems,0.6651,Delta,na,lizgottbrecht,na,0,"@JetBlue can't book a flight because of outdated, forced opt-in ""Verified by Visa"" nonsense. Help a girl out? I just want to get to @sxsw",na,2015-02-24 10:11:16 -0800,"Boston, MA ",Eastern Time (US & Canada)
570280782373228544,neutral,0.6526,na,0.0,Delta,na,Arevans87,na,0,@JetBlue Stop trying to make #fleek happen! #PointsMe,na,2015-02-24 09:55:08 -0800,na,na
570280776849346561,negative,1.0,Customer Service Issue,0.6629999999999999,Delta,na,YvonneTrimble,na,0,@JetBlue luggage fees? won't b flying JB again! at least #AA gives platinum pass 2 bags! tired of overchging bg herded like cattle2slaughter,na,2015-02-24 09:55:07 -0800,"Port au Prince, Haiti",Eastern Time (US & Canada)
570280755085090816,positive,0.3474,na,0.0,Delta,na,AndrewGresenz,na,0,"@JetBlue what are the chances of actually flying out of Charleston today?? Cold, rainy weather in the south of all places...",na,2015-02-24 09:55:01 -0800,"Stoughton, MA",Eastern Time (US & Canada)
570280008557547520,positive,0.6875,na,na,Delta,na,MattHaze,na,0,@JetBlue I did see that! Working on picking up a trip or two as we type.,na,2015-02-24 09:52:03 -0800,New York-ish + Airport Bars,Eastern Time (US & Canada)
570279787287093248,negative,0.6747,Can't Tell,0.6747,Delta,na,ch00bee,na,0,@JetBlue it's poop and barely works,na,2015-02-24 09:51:11 -0800,na,Atlantic Time (Canada)
570278619416694784,positive,1.0,na,na,Delta,na,leezbtv,na,0,@JetBlue Thanks for the quick reply! Just wanted to make sure it wasn't just my account :),na,2015-02-24 09:46:32 -0800,Seattle,Pacific Time (US & Canada)
570277811795001344,negative,1.0,Bad Flight,0.6842,Delta,na,ch00bee,na,0,@JetBlue your wifi is a lie and i hate you,na,2015-02-24 09:43:20 -0800,na,Atlantic Time (Canada)
570277278627848192,negative,0.657,Flight Booking Problems,0.348,Delta,na,BethRunsDisney,na,0,@JetBlue Is there an issue with your website and logging on? (App too?) I know I am entering info correctly but cannot sign in! :(,na,2015-02-24 09:41:13 -0800,NYC,Eastern Time (US & Canada)
570277054635057153,negative,1.0,Can't Tell,1.0,Delta,na,leezbtv,na,0,"@jetblue having trouble signing in to TrueBlue today, despite right credentials. getting ""We are not able to sign you in"" msg.",na,2015-02-24 09:40:19 -0800,Seattle,Pacific Time (US & Canada)
570276843812732928,positive,1.0,na,na,Delta,na,Sanr1ck,na,0,@JetBlue wouldn't mind paying for the snacks but no $ for tix :-) Great job guys!,na,2015-02-24 09:39:29 -0800,US,Eastern Time (US & Canada)
570273378403102720,neutral,0.643,na,0.0,Delta,na,markmacg1,na,0,@JetBlue flight 462 to Boston delayed due to weather in Tampa?,na,2015-02-24 09:25:43 -0800,na,na
570267929322921985,neutral,1.0,na,na,Delta,na,terrybrokebad,na,0,"More like BaeJet Airways, amirite?

“@JetBlue: @terrybrokebad Right back at ya!”",na,2015-02-24 09:04:04 -0800,"Newcastle, Uk",Casablanca
570267544906555393,neutral,1.0,na,na,Delta,na,b_econ,na,0,@JetBlue are @AskAmex Amex Plat holders provided access or a credit in the Airspace Lounge in JKF?,na,2015-02-24 09:02:32 -0800,na,na
570267535515324417,neutral,1.0,na,na,Delta,na,peterfransson,na,0,"@JetBlue many thanks, as always your employees are professional and courteous. Whenever I have the option, you are my go-to airlines.",na,2015-02-24 09:02:30 -0800,Inter/Outer-Continental U.S.,Eastern Time (US & Canada)
570267215720800256,neutral,0.6875,na,na,Delta,na,JasonBXNY0619,na,0,@JetBlue Come on and provide service from Destin- Fort Walton Beach Airport,"[0.0, 0.0]",2015-02-24 09:01:13 -0800," Bronx, NY / Destin, Fl",Santiago
570265811623002112,negative,1.0,Customer Service Issue,1.0,Delta,na,heyheyman,na,0,@JetBlue I appreciate the credit for my troubles but the lack of personal response troubles me.,na,2015-02-24 08:55:39 -0800,"Boston, MA",Eastern Time (US & Canada)
570264515285266432,neutral,0.6596,na,na,Delta,na,terrybrokebad,na,0,"@CatfoodBeerGlue you'll enjoy this.

“@JetBlue: Our fleet's on fleek. http://t.co/2thC9RKURT”",na,2015-02-24 08:50:30 -0800,"Newcastle, Uk",Casablanca
570264106059624448,neutral,1.0,na,na,Delta,na,tumblehawk,na,0,@JetBlue yer deals never seem to include NYC--&gt;PDX or NYC--&gt;PGH...wish they did!,na,2015-02-24 08:48:52 -0800,"brooklyn, ny, us",na
570252044528959488,neutral,1.0,na,na,Delta,na,MyCustoAdvocate,na,0,@JetBlue Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,na,2015-02-24 08:00:56 -0800,"Miami, New York, Boston",na
570251671265083393,neutral,0.6609,na,na,Delta,na,Kristenrx5150,na,0,@JetBlue thank you! Headed from LBC to OAK !,na,2015-02-24 07:59:27 -0800,anaheim,na
570251142942171136,positive,1.0,na,na,Delta,na,Kristenrx5150,na,0,@JetBlue here you go... Your napkins pretty much say it all! http://t.co/OxY1Jnpjm3,na,2015-02-24 07:57:21 -0800,anaheim,na
570248591295557632,neutral,1.0,na,na,Delta,na,butimvikki,na,0,“@JetBlue: Our fleet's on fleek. http://t.co/b5ttno68xu” I just 🙈,na,2015-02-24 07:47:13 -0800,D{M}V,Quito
570246294582771712,positive,1.0,na,na,Delta,na,Ruth_Slobodin,na,0,"“@JetBlue: @Ruth_Slobodin Why not? We'd sure love to see you, Ruth! #JustDoIt #YouKnowYouWantTo ;)” you know me too well 💘",na,2015-02-24 07:38:05 -0800,na,Atlantic Time (Canada)
570246094157946880,neutral,0.6454,na,na,Delta,na,NENAFL,na,0,"@JetBlue ""Do what you love and you'll never work a day in your life."" 😊",na,2015-02-24 07:37:18 -0800,na,Eastern Time (US & Canada)
570245603118211072,neutral,0.6667,na,0.0,Delta,na,ArdensMommy,na,0,"@JetBlue It drops 75 when i take off the other two people, and vice versa. back and forth.",na,2015-02-24 07:35:21 -0800,MA,Quito
570244951914782721,positive,0.6429,na,0.0,Delta,na,PaulParz,na,0,"@JetBlue you don't need to cut services, charge more and give a better flying experience. That's why I use jet blue in the first place",na,2015-02-24 07:32:45 -0800,na,na
570243767585935360,positive,0.6578,na,na,Delta,na,gabs_tweets,na,0,@JetBlue Longing to look into the blue eyes. #firstlove,na,2015-02-24 07:28:03 -0800,na,Eastern Time (US & Canada)
570242512012451840,positive,1.0,na,na,Delta,na,jdlessard13,na,0,@JetBlue you all are the best #flyfi # ondemand #leatherseats #hipunis #legroom,na,2015-02-24 07:23:04 -0800,na,na
570240052279648257,neutral,1.0,na,na,Delta,na,blckblakelively,na,0,Sigh... “@JetBlue: Our fleet's on fleek. http://t.co/W5NL0AY9Bl”,na,2015-02-24 07:13:17 -0800,where the Bulls/Bears play.,Central Time (US & Canada)
570239998383038464,neutral,0.6765,na,na,Delta,na,E_Nice718,na,0,@JetBlue  please start flying to Guyana soon,"[40.70326657, -74.01106458]",2015-02-24 07:13:04 -0800,N 40°39' 0'' / W 73°55' 0'',Eastern Time (US & Canada)
570239297456091136,neutral,0.6623,na,0.0,Delta,na,BlackeyeBandit,na,0,@JetBlue just leave certain things to the kids.,na,2015-02-24 07:10:17 -0800,l be where l'm at,London
570239272575315969,positive,1.0,na,na,Delta,na,nokidhungry,na,0,"@eatgregeat WOW~Thx for thinking of us, Greg! Heard #SOBEWFF was amazing! We've heard the same about @JetBlue (ps thx for the info) #TeamNKH",na,2015-02-24 07:10:11 -0800,"Washington, DC",Eastern Time (US & Canada)
570238950801059840,positive,1.0,na,na,Delta,na,lalunkee,na,0,"@JetBlue Annnndddd, I just booked my flight. That was easy.",na,2015-02-24 07:08:55 -0800,All over ...,Eastern Time (US & Canada)
570238126347714560,negative,0.6796,Customer Service Issue,0.6796,Delta,na,JME23,na,0,@JetBlue Thank you for credits. However; I submitted complaints about the property on vacation package. Hope you listen!,na,2015-02-24 07:05:38 -0800,Citizen of the world dahhhling,Eastern Time (US & Canada)
570237440616570880,neutral,1.0,na,na,Delta,na,_blktray,na,0,“@JetBlue: Our fleet's on fleek. http://t.co/clu5pdPrHP” :(,na,2015-02-24 07:02:54 -0800,COMPTON/AZ,na
570237343669608448,positive,0.6848,na,na,Delta,na,lalunkee,na,0,@JetBlue Thank you very much!,na,2015-02-24 07:02:31 -0800,All over ...,Eastern Time (US & Canada)
570235244999270400,negative,1.0,Flight Booking Problems,1.0,Delta,na,lalunkee,na,0,@JetBlue Need your help. I'm moving to DC &amp; I want to book a one way fare on your website. It won't seem to let me. Am I missing something?,na,2015-02-24 06:54:11 -0800,All over ...,Eastern Time (US & Canada)
570233869212856320,positive,1.0,na,na,Delta,na,eatgregeat,na,0,@JetBlue it will be glowing. Your crew and your aircraft sparkled. You guys know about @nokidhungry right? Might be a good partnership:),"[34.02763089, -118.49627894]",2015-02-24 06:48:43 -0800,na,Eastern Time (US & Canada)
570233306664591361,neutral,0.6703,na,0.0,Delta,na,scojjac,na,0,"@JetBlue @JetBlueCheeps My friend bought a ticket last night for one of these routes from you, and it cost way more. Can you help?”",na,2015-02-24 06:46:29 -0800,"Las Cruces, NM",Mountain Time (US & Canada)
570232676491202561,neutral,0.6667,na,na,Delta,na,eatgregeat,na,0,@JetBlue I was returning from @FoodNetwork #SOBEWFF so I had limited carry on space in my tummy. Next flight I'll try that snack!,"[34.02761838, -118.49646336]",2015-02-24 06:43:59 -0800,na,Eastern Time (US & Canada)
570232616755929088,positive,0.6768,na,na,Delta,na,NBucketTV,na,0,@JetBlue glad you like it. Feel free to steal it.,na,2015-02-24 06:43:44 -0800,"Boston, MA",Eastern Time (US & Canada)
570231750959329280,positive,0.6803,na,0.0,Delta,na,eatgregeat,na,0,@JetBlue your blue helped bring out the color of my eyes. And I promise I didn't eat all the free snacks.,"[34.02764112, -118.49636416]",2015-02-24 06:40:18 -0800,na,Eastern Time (US & Canada)
570229813937463299,positive,1.0,na,na,Delta,na,nolimitlove,na,0,@JetBlue thanks to you customers like me stay loyal. From check in to landing.,na,2015-02-24 06:32:36 -0800,na,America/New_York
570227706140323840,positive,0.7067,na,na,Delta,na,NBucketTV,na,0,@JetBlue A320 pulling into the gate as the sunrises here at @BostonLogan this morning #jetbluesofly #jetblue #airbus http://t.co/JGdu5us8Dz,na,2015-02-24 06:24:14 -0800,"Boston, MA",Eastern Time (US & Canada)
570227199766179840,positive,0.6606,na,na,Delta,na,texdoh,na,0,@JetBlue Thx for the quick response .... yep I tried- but it can't find the flight when I Input the Confirmation #,na,2015-02-24 06:22:13 -0800,"iPhone: 40.955353,-73.813942",Central Time (US & Canada)
570226143045033985,positive,0.6667,na,na,Delta,na,JohnJJSmith,na,0,@JetBlue Wish Everyone felt like you,na,2015-02-24 06:18:01 -0800,"NY,NY",na
570225899964129281,positive,1.0,na,na,Delta,na,thedaniburden,na,0,@JetBlue sounds great! Thank you!! :),na,2015-02-24 06:17:03 -0800,"Buffalo, New York",Quito
570225396404359168,negative,1.0,Customer Service Issue,0.6524,Delta,na,tonetone28,na,0,"@JetBlue 's Once upon a sale that does not include BTV, as usual!  #jetbluehatesbtv",na,2015-02-24 06:15:03 -0800,Vermont,Atlantic Time (Canada)
570224962184867840,negative,1.0,Customer Service Issue,1.0,Delta,na,texdoh,na,0,"@JetBlue can't link my flight from last week to my TruBlue account and 1800 num isn't answering..don't make me fly @Delta again, dont do it!",na,2015-02-24 06:13:19 -0800,"iPhone: 40.955353,-73.813942",Central Time (US & Canada)
570222626712514560,positive,1.0,na,na,Delta,na,JohnJJSmith,na,0,@JetBlue Was nice to see your Veterans Advantage Program at the gate on Sunday @ MCO.Keep up the good work at  JetBlue,na,2015-02-24 06:04:03 -0800,"NY,NY",na
570221178658418689,positive,1.0,na,na,Delta,na,AStateOfSnark,na,0,@JetBlue incredible PR team. 👏👏👏👏,na,2015-02-24 05:58:17 -0800,Boston,Atlantic Time (Canada)
570218339118800896,positive,0.6316,na,na,Delta,na,MikeSmithMedia,na,0,@JetBlue Thanks. I'm finding lower fares already on other carriers with direct flights. July 8 - 13.,na,2015-02-24 05:47:00 -0800,New York/New Jersey,Eastern Time (US & Canada)
570217760430493698,negative,0.7029,Flight Attendant Complaints,0.3619,Delta,na,MaryCallaRowan,na,0,"@JetBlue if you can get us on a flight to Vieques all will be good. Right now, not looking promising.",na,2015-02-24 05:44:42 -0800,na,na
570215386102292480,negative,0.667,Lost Luggage,0.3335,Delta,na,elias_rubin,na,0,@JetBlue I just DM'd you!,na,2015-02-24 05:35:16 -0800,"New York, NY",Pacific Time (US & Canada)
570213762948567040,neutral,0.6439,na,na,Delta,na,sflcn,na,1,@JetBlue Offering Special Fares to @GoPureGrenada @discovergrenada http://t.co/MBcEhCSZX3 @CaribbeJan @islandexpert http://t.co/2Zm4jkAlZl,na,2015-02-24 05:28:49 -0800,South Florida,Eastern Time (US & Canada)
570212129313316864,neutral,1.0,na,na,Delta,na,elias_rubin,na,0,@JetBlue I believe that the website said I could receive credit for upcoming flights since I Cancelled Flighted my last one. Is this true?,na,2015-02-24 05:22:20 -0800,"New York, NY",Pacific Time (US & Canada)
570212047692161025,neutral,1.0,na,na,Delta,na,elias_rubin,na,0,@JetBlue A month ago I had a flight booked but then had to Cancelled Flight it... I'm now Flight Booking Problems a separate flight for a different occasion.,na,2015-02-24 05:22:00 -0800,"New York, NY",Pacific Time (US & Canada)
570211016308596736,neutral,1.0,na,na,Delta,na,elias_rubin,na,0,@JetBlue hi friend! Question for you when you have a moment.,na,2015-02-24 05:17:54 -0800,"New York, NY",Pacific Time (US & Canada)
570208115205021696,positive,0.6811,na,na,Delta,na,jannasaurusrex,na,0,"“@JetBlue: @jannasaurusrex Thanks for the kind words, Janna! #WeAppreciateYou #TrueBlue” and now I'M feeling like a boss #jetbluefame",na,2015-02-24 05:06:23 -0800,central mass,na
570206077826039808,positive,0.6633,na,na,Delta,na,jannasaurusrex,na,0,@JetBlue boarding the back of the airplane first. Like a boss. #sosmart #jetblue #frequentflyerappreciates #alsoyayforsnacks,na,2015-02-24 04:58:17 -0800,central mass,na
570204309041893376,positive,0.7012,na,na,Delta,na,SarahEH255,na,0,@JetBlue sooo earlier i said i couldnt fly with you for my school trip but now i can! 😏,na,2015-02-24 04:51:15 -0800,na,Eastern Time (US & Canada)
570200546679726082,negative,1.0,Late Flight,1.0,Delta,na,Chewie240,na,0,@JetBlue why was Flight 1856 delayed to Buffalo ?  It’s a direct flight and the plane is at the gate.,na,2015-02-24 04:36:18 -0800,Buffalo,Eastern Time (US & Canada)
570199572435185664,negative,1.0,Flight Booking Problems,0.3516,Delta,na,MaryCallaRowan,na,0,@JetBlue we are missing our connecting transportation in Puerto Rico as a result. Need to get to Vieques today.,na,2015-02-24 04:32:26 -0800,na,na
570198506222194692,negative,1.0,Late Flight,1.0,Delta,na,deniseimperial,na,0,@JetBlue we were supposed to be Vieques by 3pm,na,2015-02-24 04:28:12 -0800,na,Pacific Time (US & Canada)
570198409497288705,negative,1.0,Customer Service Issue,1.0,Delta,na,MaryCallaRowan,na,0,@JetBlue your customer service today was deplorable.  There were plenty of ways u could have gotten us on that flight. #badcustomerservice,na,2015-02-24 04:27:49 -0800,na,na
570198289376677888,negative,0.6669,Late Flight,0.6669,Delta,na,deniseimperial,na,0,"@JetBlue absolutely. The missed connection caused us to miss our ferry to Vieques. Get us to Vieques. Also, flight vouchers. #PRBound",na,2015-02-24 04:27:20 -0800,na,Pacific Time (US & Canada)
570197146894520320,neutral,1.0,na,na,Delta,na,geoffkeegan,na,0,"@JetBlue Hi there, any rough idea of when January 2016 flights will be made available?",na,2015-02-24 04:22:48 -0800,na,Eastern Time (US & Canada)
570195373018505216,negative,1.0,Can't Tell,0.6689,Delta,na,PilotFresh,na,0,@JetBlue why do this to me sending N598JB to UVF today and its a weekday why not a weekend :'(,na,2015-02-24 04:15:45 -0800,Dubai ,Central America
570195036782133248,positive,1.0,na,na,Delta,na,brandyanncakes,na,0,@JetBlue why are you always so amazing! #jetblue #trueblue http://t.co/iIMTJxcvLG,na,2015-02-24 04:14:25 -0800,boston ma,Atlantic Time (Canada)
570193464467570688,negative,0.6598,Customer Service Issue,0.6598,Delta,na,deniseimperial,na,0,"@JetBlue, I've experienced better service making connecting flight from @united and @AmericanAir #badcustomerservice #jfk #pr",na,2015-02-24 04:08:10 -0800,na,Pacific Time (US & Canada)
570192452486889473,neutral,0.6667,na,na,Delta,na,rkflyga,na,2,@JetBlue now out of A gates and into main terminal @ DCA. @NATCA members keeping watch from ATCT. #avgeek http://t.co/hPsiEaokwh,na,2015-02-24 04:04:08 -0800,KFDK,Eastern Time (US & Canada)
570190438281248768,positive,0.6779999999999999,na,na,Delta,na,joahspearman,na,0,@JetBlue great will do once I land in JFK,na,2015-02-24 03:56:08 -0800,Austin,Central Time (US & Canada)
570184343857045504,negative,1.0,Customer Service Issue,0.6383,Delta,na,skenniston,na,0,@JetBlue service getting worse and worse. Plane can't fly waiting on a 2nd aircraft. So much for planning.,"[42.3658858, -71.01423374]",2015-02-24 03:31:55 -0800,"Boston, MA",Eastern Time (US & Canada)
570179466716176384,positive,0.6737,na,na,Delta,na,kbosspotter,na,0,@JetBlue haha. TY. Do you know what time that lane opens at Logan?,na,2015-02-24 03:12:32 -0800,Logan International Airport,Atlantic Time (Canada)
570174713072369664,neutral,1.0,na,na,Delta,na,DontenPhoto,na,0,"@JetBlue Flight 1447 (N351JB) ""JBLU"" arrives at @FlyTPA following flight from Westchester County Airport http://t.co/xX2M2jxQep",na,2015-02-24 02:53:39 -0800,"Englewood, Florida",Eastern Time (US & Canada)
570173181727674368,negative,1.0,Customer Service Issue,0.6872,Delta,na,kerifischer,na,0,@JetBlue no seat assignment 5 mins before a flight...line 20 people deep. Guess I'm sitting with the baggage? @MarinaDomine,na,2015-02-24 02:47:34 -0800,"Fort Lauderdale, FL",Central Time (US & Canada)
570168203470446592,neutral,1.0,na,na,Delta,na,peteiuvara,na,0,"@JetBlue here we go again, 2nd round trip to CA in a week #TrueBlue",na,2015-02-24 02:27:47 -0800,New York,Eastern Time (US & Canada)
570137183442608128,positive,0.6554,na,na,Delta,na,BonnieBitchh,na,0,@JetBlue sure is 💙,na,2015-02-24 00:24:31 -0800,NYC ,Central Time (US & Canada)
570121321192894464,neutral,1.0,na,na,Delta,na,Ledermuller,na,3,@JetBlue wants Customs at Long Beach Airport for future international flights. By @EricBradleyPT http://t.co/J6Hb4JDvER cc: @BrianSumers,na,2015-02-23 23:21:29 -0800,Southern California,Pacific Time (US & Canada)
570102708734197760,negative,1.0,Can't Tell,0.6697,Delta,na,djcheros,na,0,@JetBlue the worst flying experience I've ever suffered through. I'd appreciate my money back.,na,2015-02-23 22:07:32 -0800,"Portland, Maine",Eastern Time (US & Canada)
570095219091361792,positive,0.6809,na,0.0,Delta,na,marcmansfield,na,0,"@JetBlue after my second call to customer service and the fifth person I talked to, an amazing rep fixed it in about 5 mins! :) #persistence",na,2015-02-23 21:37:46 -0800,na,na
570093964059156481,neutral,1.0,na,na,Delta,na,BigDdaBasedLord,na,0,RT @JetBlue: Our fleet's on fleek. http://t.co/WEZUMDimYF,na,2015-02-23 21:32:47 -0800,ClayCo ATL,Central Time (US & Canada)
570088573598355456,positive,1.0,na,na,Delta,na,don_bangs,na,0,@JetBlue thanks so much!,na,2015-02-23 21:11:22 -0800,na,na
570087324949864448,negative,1.0,Can't Tell,1.0,Delta,na,marcmansfield,na,0,@JetBlue my wife sent me a family invite but I never accepted it. She should not be locked into a family account that never got created.,na,2015-02-23 21:06:24 -0800,na,na
570084883332239360,neutral,1.0,na,na,Delta,na,don_bangs,na,0,@JetBlue Hey guys do you have a tail number assigned yet to flight 1373 for tomorrow?,na,2015-02-23 20:56:42 -0800,na,na
570084632999428096,negative,0.6988,Customer Service Issue,0.6988,Delta,na,marcmansfield,na,0,@JetBlue I spent an hour on the phone with customer service only to find out that they can't help. Need help with family pooling asap.,na,2015-02-23 20:55:42 -0800,na,na
570083989601411072,neutral,1.0,na,na,Delta,na,KnockoutOC,na,0,At the airport ready to get this @JetBlue red eye going.... Soooooo sleepy.  #NoPlaceLikeHome #eventhoughits2degreesathome,"[33.8191302, -118.1455457]",2015-02-23 20:53:09 -0800,New York City,Atlantic Time (Canada)
570083380265689088,negative,0.6721,Can't Tell,0.3361,Delta,na,marcmansfield,na,0,@JetBlue customer service says since my wife setup a family account that she now can't join mine for a year???  Help me fix please.,na,2015-02-23 20:50:44 -0800,na,na
570079918782095360,negative,0.6858,Flight Attendant Complaints,0.3703,Delta,na,williamzitser,na,0,@JetBlue full to capacity. I also pid extra for these seats. Perhaps the crew could be more helpful.,na,2015-02-23 20:36:58 -0800,NYC,Central Time (US & Canada)
570077234570010624,negative,1.0,Flight Attendant Complaints,0.6718,Delta,na,williamzitser,na,0,@JetBlue we have. Twice. They said they can't dim those lights. But they did on our first flight.,na,2015-02-23 20:26:18 -0800,NYC,Central Time (US & Canada)
570076673162543104,neutral,0.6608,na,na,Delta,na,mOnKofficial,na,0,“@JetBlue: @maatkare67 We hope you're still our bae! @TatianaKing @thewayoftheid”haa man,na,2015-02-23 20:24:05 -0800,Philadelphia/Cali,Eastern Time (US & Canada)
570076595647426560,neutral,1.0,na,na,Delta,na,sunflwer1975,na,0,@JetBlue its domestic I just wanted more of an idea so I don't get surprised.,na,2015-02-23 20:23:46 -0800,"Boston, MA",Arizona
570075711433609216,positive,1.0,na,na,Delta,na,MarkGuerra3,na,0,@JetBlue That makes two of us! Lol #Blushing,na,2015-02-23 20:20:15 -0800,805 CA,na
570073705507725313,neutral,1.0,na,na,Delta,na,sunflwer1975,na,0,@JetBlue would a storage container like this green one be acceptable to check in with luggage? 18Gal totes http://t.co/mJtK2SFuhG,"[42.36005288, -71.06315559]",2015-02-23 20:12:17 -0800,"Boston, MA",Arizona
570073661241057280,positive,0.6618,na,na,Delta,na,MarkGuerra3,na,0,@JetBlue Happy Anniversary!! It's hard to believe you're 15!! You're so young!,na,2015-02-23 20:12:06 -0800,805 CA,na
570073592848715776,negative,0.6757,Can't Tell,0.3515,Delta,na,empiricalco,na,0,@JetBlue JFK NYC staff is amazing. The #lax JetBlue... Sending an email with details but it was a disappointing experience @JetBlueCheeps,na,2015-02-23 20:11:50 -0800,22nd Century,Pacific Time (US & Canada)
570070740566990848,positive,1.0,na,na,Delta,na,emooreme,na,0,@JetBlue #1680 Super smooth flight and landing. Nicely done.,na,2015-02-23 20:00:30 -0800,DC SF,Eastern Time (US & Canada)
570068045500194816,neutral,0.6372,na,0.0,Delta,na,djcheros,na,0,@JetBlue try harder. Take a winners attitude to your work.,na,2015-02-23 19:49:48 -0800,"Portland, Maine",Eastern Time (US & Canada)
570066859330019329,negative,0.657,Can't Tell,0.657,Delta,na,djcheros,na,0,@JetBlue you can do better than this. And you can do better for me and all the passengers. #flight108 jfk to pwm.,na,2015-02-23 19:45:05 -0800,"Portland, Maine",Eastern Time (US & Canada)
570066554848743424,negative,1.0,Late Flight,1.0,Delta,na,djcheros,na,0,@JetBlue we would have been up in the air by now. Now our new plane we've been redirected to has mechanical errors aka more delays 2/3,na,2015-02-23 19:43:52 -0800,"Portland, Maine",Eastern Time (US & Canada)
570066245195829249,negative,1.0,Late Flight,1.0,Delta,na,djcheros,na,0,@JetBlue you delay all my flights. Then you redirect my gate. Then you tell me had we stuck with the original gate we would have 1/3,na,2015-02-23 19:42:38 -0800,"Portland, Maine",Eastern Time (US & Canada)
570066175008350208,neutral,1.0,na,na,Delta,na,thereal_edwin,na,0,“@JetBlue: Our fleet's on fleek. http://t.co/Vxn2J36M7V” this happened,na,2015-02-23 19:42:22 -0800,na,na
570066166930145280,negative,1.0,Damaged Luggage,0.3587,Delta,na,DarthVada_R2D2,na,0,@JetBlue - Definitely no note from whoever stole from me.,na,2015-02-23 19:42:20 -0800,na,Atlantic Time (Canada)
570065109961322496,negative,1.0,Customer Service Issue,0.6662,Delta,na,DarthVada_R2D2,na,0,@JetBlue but the 4 hour policy- when I called and they said I didn't report it soon enough. What would have changed if I had noticed sooner?,na,2015-02-23 19:38:08 -0800,na,Atlantic Time (Canada)
570063322449616896,negative,0.6196,Can't Tell,0.3152,Delta,na,DarthVada_R2D2,na,0,@JetBlue - Hopefully that will help someone in the future. Would there have been a different procedure if I had discovered the theft sooner?,na,2015-02-23 19:31:01 -0800,na,Atlantic Time (Canada)
570061375592136706,negative,1.0,Lost Luggage,0.6666,Delta,na,DarthVada_R2D2,na,0,@JetBlue - I did that as soon as I realized. Will they try to figure out who is stealing from people's bags? Security cameras? Anything?,na,2015-02-23 19:23:17 -0800,na,Atlantic Time (Canada)
570060184908910592,negative,1.0,Lost Luggage,1.0,Delta,na,DarthVada_R2D2,na,0,"@JetBlue - I did, but since I was stranded in SYR without a ride I missed the window of opportunity to have rights in this matter. (4 hours)",na,2015-02-23 19:18:33 -0800,na,Atlantic Time (Canada)
570059496300548096,negative,1.0,Can't Tell,0.66,Delta,na,williampseymour,na,1,@JetBlue absolutely no worries. I'm just never flying with you again. Ever. Even I have to hitch hike cross country #passengersarepeople,na,2015-02-23 19:15:49 -0800,na,na
570059462976917507,negative,0.6521,Lost Luggage,0.6521,Delta,na,djcheros,na,0,@JetBlue DONT LOSE MY LUGGAGE!!!,na,2015-02-23 19:15:41 -0800,"Portland, Maine",Eastern Time (US & Canada)
570059116066017280,negative,0.6990000000000001,Flight Booking Problems,0.3611,Delta,na,djcheros,na,0,@jetblue you just directed me to your mobile website. Where is the direct link? GET IT TOGETHER!,na,2015-02-23 19:14:19 -0800,"Portland, Maine",Eastern Time (US & Canada)
570058565974675456,negative,1.0,Can't Tell,1.0,Delta,na,djcheros,na,0,@JetBlue if I had made as many mistakes as you in as short a period of time. I would I have lost my job at this point!!!,na,2015-02-23 19:12:07 -0800,"Portland, Maine",Eastern Time (US & Canada)
570058262743101440,negative,1.0,Customer Service Issue,1.0,Delta,na,williampseymour,na,0,@JetBlue I understand why ur doing it. But for someone who just traveled 2+ hours to get here early. Relax b4 flight etc. Adv notice maybe??,na,2015-02-23 19:10:55 -0800,na,na
570056726793359360,negative,1.0,Late Flight,1.0,Delta,na,djcheros,na,0,@JetBlue not one of my four flights this trip has been on time. What the he'll is your companies problem?,na,2015-02-23 19:04:49 -0800,"Portland, Maine",Eastern Time (US & Canada)
570051731033235456,neutral,1.0,na,na,Delta,na,JoeDavis913,na,0,Stop this madness RT @JetBlue: Our fleet's on fleek. http://t.co/7x9uSbj2FV,na,2015-02-23 18:44:58 -0800,na,na
570050603851710464,neutral,0.6857,na,na,Delta,na,kbosspotter,na,0,@JetBlue I can't find a good photo of it... You got one? #goodnight,na,2015-02-23 18:40:29 -0800,Logan International Airport,Atlantic Time (Canada)
570049623697461248,positive,1.0,na,na,Delta,na,jennielin,na,0,"@JetBlue FYI, I'm onboard #616 comfortably travelling to JFK, seat was no problem as you said. Thanks for making flying more civilized!",na,2015-02-23 18:36:35 -0800,"San Francisco, CA",Pacific Time (US & Canada)
